benchmark,input,seed,config,evidence_level,simulator,prefetches_issued,useful_prefetches,useless_prefetches,late_prefetches,queue_drops,coverage,accuracy,lateness_rate,log_path,notes
graph_adjacency_walk,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,51,35,16,0,0,0.530303,0.686275,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
graph_adjacency_walk,large,2,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
branchy_pointer_chains,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
branchy_pointer_chains,large,2,next_line,core_integrated,deterministic_core_integrated_model,98,0,98,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
branchy_pointer_chains,large,2,stride,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
branchy_pointer_chains,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,63,0,63,63,0,0.000000,0.000000,1.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
branchy_pointer_chains,large,2,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
array_scan,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
array_scan,large,2,next_line,core_integrated,deterministic_core_integrated_model,384,0,384,383,0,0.000000,0.000000,0.997396,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
array_scan,large,2,stride,core_integrated,deterministic_core_integrated_model,382,0,382,381,0,0.000000,0.000000,0.997382,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
array_scan,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
array_scan,large,2,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
matrix_or_array_loop,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
matrix_or_array_loop,large,2,next_line,core_integrated,deterministic_core_integrated_model,576,0,576,575,0,0.000000,0.000000,0.998264,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
matrix_or_array_loop,large,2,stride,core_integrated,deterministic_core_integrated_model,574,0,574,573,0,0.000000,0.000000,0.998258,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
matrix_or_array_loop,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
matrix_or_array_loop,large,2,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
compute_heavy_low_memory,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
compute_heavy_low_memory,large,2,next_line,core_integrated,deterministic_core_integrated_model,8,8,0,0,0,1.000000,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
compute_heavy_low_memory,large,2,stride,core_integrated,deterministic_core_integrated_model,6,6,0,0,0,1.000000,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
compute_heavy_low_memory,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
compute_heavy_low_memory,large,2,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
random_non_pointer_access,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
random_non_pointer_access,large,2,next_line,core_integrated,deterministic_core_integrated_model,179,2,177,0,0,0.011111,0.011173,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
random_non_pointer_access,large,2,stride,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
random_non_pointer_access,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
random_non_pointer_access,large,2,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
short_pointer_chains,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
short_pointer_chains,large,2,next_line,core_integrated,deterministic_core_integrated_model,48,0,48,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
short_pointer_chains,large,2,stride,core_integrated,deterministic_core_integrated_model,19,0,19,12,0,0.000000,0.000000,0.631579,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
short_pointer_chains,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,47,0,47,47,0,0.000000,0.000000,1.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
short_pointer_chains,large,2,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
long_pointer_chains,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
long_pointer_chains,large,2,next_line,core_integrated,deterministic_core_integrated_model,768,0,768,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
long_pointer_chains,large,2,stride,core_integrated,deterministic_core_integrated_model,216,128,88,0,0,0.166667,0.592593,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
long_pointer_chains,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,766,766,0,0,0,0.997396,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
long_pointer_chains,large,2,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
mixed_pointer_array,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
mixed_pointer_array,large,2,next_line,core_integrated,deterministic_core_integrated_model,384,191,193,0,0,0.497396,0.497396,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
mixed_pointer_array,large,2,stride,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
mixed_pointer_array,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,191,191,0,0,0,0.497396,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
mixed_pointer_array,large,2,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
noisy_allocation_pattern,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
noisy_allocation_pattern,large,2,next_line,core_integrated,deterministic_core_integrated_model,768,191,577,0,0,0.248698,0.248698,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
noisy_allocation_pattern,large,2,stride,core_integrated,deterministic_core_integrated_model,138,0,138,90,0,0.000000,0.000000,0.652174,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
noisy_allocation_pattern,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,748,191,557,388,0,0.248698,0.255348,0.518717,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
noisy_allocation_pattern,large,2,copper,core_integrated,deterministic_core_integrated_model,382,0,382,382,0,0.000000,0.000000,1.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
patricia,large,2,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
patricia,large,2,next_line,core_integrated,deterministic_core_integrated_model,36,0,36,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
patricia,large,2,stride,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
patricia,large,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,32,0,32,32,0,0.000000,0.000000,1.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
patricia,large,2,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
linked_list,small,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
linked_list,small,3,next_line,core_integrated,deterministic_core_integrated_model,32,0,32,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
linked_list,small,3,stride,core_integrated,deterministic_core_integrated_model,8,8,0,0,0,0.500000,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
linked_list,small,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,31,31,0,0,0,1.000000,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
linked_list,small,3,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
tree_traversal,small,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
tree_traversal,small,3,next_line,core_integrated,deterministic_core_integrated_model,16,0,16,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
tree_traversal,small,3,stride,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
tree_traversal,small,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,15,0,15,15,0,0.000000,0.000000,1.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
tree_traversal,small,3,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
hash_table_chaining,small,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
hash_table_chaining,small,3,next_line,core_integrated,deterministic_core_integrated_model,24,0,24,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
hash_table_chaining,small,3,stride,core_integrated,deterministic_core_integrated_model,19,5,14,17,0,0.208333,0.263158,0.894737,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
hash_table_chaining,small,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,20,0,20,20,0,0.000000,0.000000,1.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
hash_table_chaining,small,3,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
graph_adjacency_walk,small,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
graph_adjacency_walk,small,3,next_line,core_integrated,deterministic_core_integrated_model,28,0,28,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
graph_adjacency_walk,small,3,stride,core_integrated,deterministic_core_integrated_model,14,3,11,13,0,0.107143,0.214286,0.928571,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
graph_adjacency_walk,small,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,12,12,0,0,0,1.000000,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
graph_adjacency_walk,small,3,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
branchy_pointer_chains,small,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
branchy_pointer_chains,small,3,next_line,core_integrated,deterministic_core_integrated_model,18,0,18,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
branchy_pointer_chains,small,3,stride,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
branchy_pointer_chains,small,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,15,0,15,15,0,0.000000,0.000000,1.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
branchy_pointer_chains,small,3,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
array_scan,small,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
array_scan,small,3,next_line,core_integrated,deterministic_core_integrated_model,64,0,64,63,0,0.000000,0.000000,0.984375,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
array_scan,small,3,stride,core_integrated,deterministic_core_integrated_model,62,0,62,61,0,0.000000,0.000000,0.983871,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
array_scan,small,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
array_scan,small,3,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
matrix_or_array_loop,small,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
matrix_or_array_loop,small,3,next_line,core_integrated,deterministic_core_integrated_model,36,0,36,35,0,0.000000,0.000000,0.972222,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
matrix_or_array_loop,small,3,stride,core_integrated,deterministic_core_integrated_model,34,0,34,33,0,0.000000,0.000000,0.970588,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
matrix_or_array_loop,small,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
matrix_or_array_loop,small,3,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
compute_heavy_low_memory,small,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
compute_heavy_low_memory,small,3,next_line,core_integrated,deterministic_core_integrated_model,8,8,0,0,0,1.000000,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
compute_heavy_low_memory,small,3,stride,core_integrated,deterministic_core_integrated_model,6,6,0,0,0,1.000000,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
compute_heavy_low_memory,small,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
compute_heavy_low_memory,small,3,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
random_non_pointer_access,small,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
random_non_pointer_access,small,3,next_line,core_integrated,deterministic_core_integrated_model,25,2,23,0,0,0.068966,0.080000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
random_non_pointer_access,small,3,stride,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
random_non_pointer_access,small,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
random_non_pointer_access,small,3,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
short_pointer_chains,small,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
short_pointer_chains,small,3,next_line,core_integrated,deterministic_core_integrated_model,8,0,8,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
short_pointer_chains,small,3,stride,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
short_pointer_chains,small,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,7,0,7,7,0,0.000000,0.000000,1.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
short_pointer_chains,small,3,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
long_pointer_chains,small,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
long_pointer_chains,small,3,next_line,core_integrated,deterministic_core_integrated_model,64,0,64,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
long_pointer_chains,small,3,stride,core_integrated,deterministic_core_integrated_model,14,14,0,0,0,0.250000,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
long_pointer_chains,small,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,63,63,0,0,0,1.000000,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
long_pointer_chains,small,3,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
mixed_pointer_array,small,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
mixed_pointer_array,small,3,next_line,core_integrated,deterministic_core_integrated_model,64,31,33,0,0,0.484375,0.484375,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
mixed_pointer_array,small,3,stride,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
mixed_pointer_array,small,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,31,31,0,0,0,0.484375,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
mixed_pointer_array,small,3,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
noisy_allocation_pattern,small,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
noisy_allocation_pattern,small,3,next_line,core_integrated,deterministic_core_integrated_model,64,31,33,0,0,0.484375,0.484375,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
noisy_allocation_pattern,small,3,stride,core_integrated,deterministic_core_integrated_model,4,0,4,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
noisy_allocation_pattern,small,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,50,50,0,1,0,1.000000,1.000000,0.020000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
noisy_allocation_pattern,small,3,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
patricia,small,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
patricia,small,3,next_line,core_integrated,deterministic_core_integrated_model,16,0,16,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
patricia,small,3,stride,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
patricia,small,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,14,0,14,14,0,0.000000,0.000000,1.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
patricia,small,3,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
linked_list,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
